id,claim,rating,image_url,permalink,publish_date,keyword,important_tweet_id
302,CNN was caught using photographs of the same girl to represent three different refugee crises.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cnngirl.jpg?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/2-same-refugee-girl.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/aleppo-girl-refugee-funeral.png?w=300 300w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/barrel-bomb-funeral-girl-syria.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/aleppo-same-refugee-crisis-girl.jpg?w=600 600w']",https://www.snopes.com/fact-check/cnn-same-refugee-girl/,2017-07-09T01:43:05+00:00,cnn same refugee girl,
303,Photograph shows lava that came gushing out of geysers at Yellowstone National Park following a string of nearby earthquakes.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/yellowstone.jpg?w=800 800w'],https://www.snopes.com/fact-check/yellowstone-lava-geyser/,2017-07-09T00:45:28+00:00,Yellowstone Lava Geyser,
304,A photograph shows the remarkably clear Flathead Lake in Montana.,mostly-true,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/03/flathead.jpg?w=1000 1000w'],https://www.snopes.com/fact-check/flathead-lake/,2017-07-08T02:04:18+00:00,clear Flathead Lake,
306,A photograph shows a panda-shaped solar farm in China.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/panda-farm.jpg?w=579 579w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/panda-green.jpg?w=660 660w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/panda-solar-farm.jpg?w=512 512w']",https://www.snopes.com/fact-check/panda-solar-farm-china/,2017-07-06T14:40:53+00:00,solar farm china,
307,A photograph shows a palm-sized rabbit.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cute-bunny.jpg?w=584 584w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cute-bunny-2.jpg?w=960 960w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/bunny-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/bunny-toy-photograph/,2017-07-06T10:21:48+00:00,cute bunny toy,
308,A photograph shows the remains of a man who died while masturbating in Pompeii in 79 A.D.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/masturbating-man.jpg?w=574 574w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/pompeii-victim.jpg?w=640 640w']",https://www.snopes.com/fact-check/pompeii-man-ruins/,2017-07-06T09:34:37+00:00,masturbating man pompeii,
309,A photograph shows boxer Muhammad Ali with musician Michael Jackson.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/muhammad-ali-and-not-michael-jackson.jpg?w=265 265w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/tigerali.jpg?w=400 400w']",https://www.snopes.com/fact-check/muhammad-ali-michael-jackson/,2017-07-05T10:26:11+00:00,Muhammad Ali musician Michael Jackson,
311,A photograph shows Norwegian police officers in their skintight Summer uniforms.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/police-norway-fake.jpg?w=472 472w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/norway-police.jpg?w=1002 1002w']",https://www.snopes.com/fact-check/norwegian-police-officers/,2017-07-03T10:04:25+00:00,norwegian police skintight,
312,Photograph shows a new Boeing 797 blended-wing airliner.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2012/03/boeing797-example.jpg?w=600 600w'],https://www.snopes.com/fact-check/boeing-797/,2017-07-02T15:23:32+00:00,Boeing 797,
313,"Germany's Black Forest caused 15,000 missing person cases last year.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/black-forest.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/black-forest-1.jpg?w=647 647w']",https://www.snopes.com/fact-check/did-germanys-black-forest-cause-15000-missing-person-cases-last-year/,2017-06-30T14:55:33+00:00,germany black forest missing person,
314,"KFC in Dearborn uses separate lines for men and women, a menu written in Arabic, and abides by Shariah Law.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/kfc-dearborn.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/a-kfc-yelp.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/kfc-dearborn-shariah-law/,2017-06-29T10:40:58+00:00,kfc dearborn shariah law,
315,A cartoon about Donald Trump was published in a 1992 issue of Mad Magazine.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/mad-cartoon.jpg?w=1002 1002w'],https://www.snopes.com/fact-check/did-mad-magazine-publish-a-trump-cartoon-in-1992/,2017-06-28T15:16:46+00:00,madmagazine trump,
316,A photograph shows seal hugging a beluga whale.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/beluga-whale-and-seal.jpg?w=502 502w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/beluga-whale-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/whale-hugs-seal/,2017-06-27T14:26:18+00:00,whale hugs seal,
318,"A half-human, half-lamb was born in South Africa.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/human-lamb-1.jpg?w=400 400w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/deforemed-lamb.jpg?w=800 800w']",https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/,2017-06-23T13:06:04+00:00,Human Lamb Hybrid_outh Africa,
319,A sign posted in the London Underground informed passengers that they all smelled and should wear deodorant.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/london-tube.jpg?w=638 638w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/london-signs.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/london-underground-sign/,2017-06-22T12:14:29+00:00,london underground sign deodorant,
320,"A photograph from 1898 shows Julia Richardson, a tennis player who won six doubles championships.",mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/julie-richardson.jpg?w=568 568w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/serena-williams-julia-richardson.jpg?w=689 689w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/ksrl_kc_00641_rhmf116.2_0325_001_0.jpg?w=538 538w']",https://www.snopes.com/fact-check/1898-julia-richardson/,2017-06-22T10:52:33+00:00,1898 julia richardson,
321,A photograph shows a group of children in South Africa giving a meerkat a bath.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/meerkat-bath.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/meerkat-bath-1.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/meerkat-bath-photograph/,2017-06-21T10:52:01+00:00,meerkat bath 1950,
324,Photographs show actress Betty White when she was in her 20s.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/betty-white-facebook.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/betty-white-in-her-30s.jpg?w=500 500w']",https://www.snopes.com/fact-check/betty-white-in-her-20s-photo/,2017-06-17T15:40:28+00:00,betty white 20s,
325,Alexandria shooter James Hodgkinson protested with a sign featuring a Rand Paul tweet.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/fake-tweet-photo.jpg?w=771 771w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/rand-paul-protest.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/alexandria-shooter-james-hodgkinson-protested-with-sign-rand-paul-tweet/,2017-06-16T11:19:35+00:00,james hodgkinson protest rand paul tweet ,
326,A Vox infographic calculated Republican lawmaker deaths against lives potentially saved by their effects on healthcare policy.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Big_Hog_Calhoun_on_Twitter___We_dissect_the_numbers_from_our_Medicare_actuary_team__https___t_co_ZReqEwnXPG_.jpg?w=600 600w'],https://www.snopes.com/fact-check/vox-infographic/,2017-06-15T10:29:22+00:00,kill gop save people,
327,A photographer used sixteen cameras and waited 62 days to capture an image of the full moon above a sunset.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/16-cameras.jpg?w=489 489w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/sunsets.jpg?w=1373 1373w']",https://www.snopes.com/fact-check/sun-full-moon/,2017-06-14T11:13:52+00:00,16 camera sun moon,
328,"Photograph shows a young Nancy Pelosi as ""Miss Lube Rack"" of 1959.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/nancy-pelosi-miss-lube-rack-.jpg?w=700 700w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/nancy-pelosi-jfk.jpg?w=634 634w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/nancy-pelosi-1950s.jpg?w=1023 1023w']",https://www.snopes.com/fact-check/nancy-pelosi-miss-lube-rack-1959/,2017-06-14T09:42:54+00:00,nancy pelosi lube rack 1959 ,
329,An image shows President Trump's motorcade riding in a penis formation.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/penis-formation.jpg?w=743 743w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/penis-formation-1.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/trump-odd-shaped-motorcade/,2017-06-13T10:26:34+00:00,trump pennis motorcade,
330,"The Trump administration sent a letter to recipients of the President's Education Award, misspelling the word ""success.""",mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/That_time_your_8th_grade_daughter_earned_the____-_Kendra_Galordi_Frautnick.jpg?w=743 743w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/ThePresidentEducationAward-sucuess.jpg?w=533 533w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/wh-letter-success-spelling-error-1.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/wh-letter-success-spelling-error-2.jpg?w=720 720w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/wh-letter-success-spelling-error-3.jpg?w=720 720w']",https://www.snopes.com/fact-check/trump-letters-succuess/,2017-06-12T11:42:18+00:00,trump letters succuess ,
331,A California family was ticketed after holding a Viking funeral at a local lake.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Viking-Burial-Scotts-Flat-1024x614.jpg?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/ScottsFlatLakeCalifornia.jpg?w=900 900w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/shark-lake.jpg?w=600 600w']",https://www.snopes.com/fact-check/viking-funeral-california/,2017-06-12T11:14:51+00:00,viking funeral california ,
332,"An image shows a real Time Magazine cover featuring a picture of President Trump and the words ""Liar in Chief.""",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/liar-in-chief.jpg?w=479 479w'],https://www.snopes.com/fact-check/liar-chief-time-magazine-cover-real/,2017-06-12T11:03:48+00:00,liar chief time cover,
334,An image showing Marilyn Monroe with a cat is a genuine photograph.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/monroe-cat.jpg?w=532 532w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/marilyn-monroe-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/marilyn-monroe-cat-photograph/,2017-06-08T12:26:12+00:00,marilyn monroe cat photograph,
336,Whoopi Goldberg wore a shirt depicting violence against President Trump.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/whoopi-goldberg-should-be-fired-from-the-view-and-boycotted.jpg?w=530 530w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/whoopi-goldberg-nasty-woman-1.jpg?w=530 530w']",https://www.snopes.com/fact-check/whoopi-goldberg-wears-violent-trump-shirt/,2017-06-06T11:50:04+00:00,whoopi trump shirt ,
337,Fox News showed a parody account for Reality Winner during a live broadcast.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/reality-winner-parody.jpg?w=583 583w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/fox-news.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/fox-news-reality-winner-parody-account-broadcast/,2017-06-06T11:09:34+00:00,fox reality winner parody,
338,A photograph shows President Trump with balloons stuffed into his shirt.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Trumpleak1.jpg?w=480 480w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/balloon-boob-polaroid.jpg?w=1428 1428w']",https://www.snopes.com/fact-check/balloon-breasted-trump/,2017-06-06T10:08:36+00:00,balloon breasted trump ,
339,An image shows President Trump partying with a stripper.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Trumpleak2.jpg?w=768 768w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/real-fake-trump.jpg?w=1409 1409w']",https://www.snopes.com/fact-check/trump-stripper-photograph/,2017-06-06T10:01:09+00:00,trump stripper photo,
341,A photograph shows President Donald Trump sitting with Liberace.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/trump-liberace.jpg?w=836 836w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/trump-collage-1.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/donald-trump-with-liberace/,2017-06-06T09:10:14+00:00,trump with liberace ,
343,A photograph shows a man mowing his lawn during a tornado.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/mows-during-tornado.jpg?w=956 956w'],https://www.snopes.com/fact-check/man-mowed-lawn-tornado/,2017-06-05T14:40:49+00:00,man mowed lawn tornado ,
344,A photograph shows Donald Trump in a diaper.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/bondage.jpg?w=886 886w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/trump-collage.jpg?w=1536 1536w']",https://www.snopes.com/fact-check/president-trump-in-diaper/,2017-06-05T13:04:14+00:00,trump in diaper ,
347,Donald Trump did not have notes or note-taking paraphernalia at a G7 leaders' summit.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Trump-G7-meme.jpg?resize=290', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/DAxKUPbXUAA-yf3.jpg?resize=300', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Trump-G7-pen.jpg?resize=300']",https://www.snopes.com/fact-check/trump-g7-no-notes/,2017-06-01T09:02:49+00:00,trump g7 notes ,
348,A photograph shows Muslims from a New York mosque burning an American flag in protest of President Donald Trump.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/burn-flag.png?w=650 650w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/burn-lag.jpg?w=696 696w']",https://www.snopes.com/fact-check/mosque-burn-american-flag/,2017-05-31T13:02:39+00:00,mosque burn american flag ,
349,"A photograph shows an ""Angel Flight"" releasing a flare salute in honor of the fallen soldiers it is transporting.",mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/angel-flight.jpg?w=1566 1566w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/plane-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/angel-flights-fallen-soldiers/,2017-05-30T17:51:08+00:00,angel flights fallen soldiers ,
350,"The image depicts a leaked ""White House catering"" sheet requiring Mountain Dew, Hungry Man dinners, and framed Electoral College maps.",unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/white_house_hotel___catering_requirements_middle_east_presidential_visit_may_2017.jpg?w=675 675w'],https://www.snopes.com/fact-check/white-house-catering-list-leak/,2017-05-30T14:33:13+00:00,white house catering list,8.66635E+17
354,"The same crying woman appears in photos taken at the scenes of massacres in Sandy Hook, Aurora, Boston, Oregon, Paris, and Manchester.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/crisis-actor-san-bernardino.jpg?w=960 960w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/same-girl-crisis-actor-manchester.jpg?w=648 648w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/same-girl-manchester-crisis-actor.jpg?w=620 620w']",https://www.snopes.com/fact-check/same-girl-crying-now-oregon/,2017-05-28T08:24:15+00:00,Crisis actor Aurora oregon ,
356,A photograph shows a man holding a 13-pound bullfrog.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/monster-bullfrog.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/675px-Europe_2007_Disk_1_340.jpg?w=675 675w']",https://www.snopes.com/fact-check/monster-bullfrog/,2017-05-26T12:33:24+00:00,monster bullfrog,
358,President Trump's lawyers sent a cease and desist letter to a cartoonist for using doctored images of the Trump family.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/berkeley_breathed_letter.png?w=462 462w'],https://www.snopes.com/fact-check/berkeley-breathed-trump-letter/,2017-05-26T07:48:29+00:00,berkeley breathed trump ,
